event_id,event_date,title,event_type,source_url,market_id,date,relative_day,event_window_label,baseline_window_label,anomaly_type,tier,metric_name,observed_value,baseline_observations,baseline_mean,baseline_std,z_score,percentile_rank,is_anomaly,status,source_artifact,limitation
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_1_top_1pct,active_wallets,2.0,23,1.9130434782608696,0.8295123490582135,0.10482848367219177,0.782608695652174,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_1_top_1pct,active_wallets,2.0,23,1.9130434782608696,0.8295123490582135,0.10482848367219177,0.782608695652174,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,0.0,23,6.118666762597386,4.9289709155553,-1.241367999005134,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,10.722513130929604,23,6.118666762597386,4.9289709155553,0.9340380471312939,0.9130434782608695,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,0.0,23,6.118666762597386,4.9289709155553,-1.241367999005134,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,9.567950576422428,23,6.118666762597386,4.9289709155553,0.6997979645080629,0.5652173913043478,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,0.0,23,6.118666762597386,4.9289709155553,-1.241367999005134,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_2_top_5pct,active_wallets,0.0,23,0.7391304347826086,0.73528410979512,-1.0052310731814404,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_2_top_5pct,active_wallets,1.0,23,0.7391304347826086,0.73528410979512,0.35478743759344966,0.9130434782608695,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_2_top_5pct,active_wallets,0.0,23,0.7391304347826086,0.73528410979512,-1.0052310731814404,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_2_top_5pct,active_wallets,1.0,23,0.7391304347826086,0.73528410979512,0.35478743759344966,0.9130434782608695,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_2_top_5pct,active_wallets,0.0,23,0.7391304347826086,0.73528410979512,-1.0052310731814404,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,0.0,23,4.0937955040577885,5.125727141670125,-0.7986760494480594,0.6086956521739131,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,9.900533192709691,23,4.0937955040577885,5.125727141670125,1.1328612562002047,0.6956521739130435,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,10.561179898114027,23,4.0937955040577885,5.125727141670125,1.2617496435732938,0.8695652173913043,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
