case_id,case_type,pattern_label,feature_status,fact_source,reason,evidence_status,claim_scope,requires_human_review
monitor_shadow_candidate_20260522_213500_d785c247979e,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_67c6921bf952,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_a115b74459bd,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_213500_9920d9662bd1,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_aaffd0a22861,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c06120651e06,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_c7c3ac9dca32,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_36df1021923d,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_4a52b0b2d304,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d8bfb930093e,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_9d03341ddcd2,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_e2e22bf2c8d2,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_32794ddd5b1a,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214000_d39487729b2c,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_135277227f2f,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_b3b3f2246cca,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,high_reported_win_rate,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_87d50499d6f9,monitor_shadow_percentile_candidate,same_theme_repeated_positions,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_f33bf848f6b1,monitor_shadow_percentile_candidate,large_trade_flow,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_f33bf848f6b1,monitor_shadow_percentile_candidate,market_concentration,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_f33bf848f6b1,monitor_shadow_percentile_candidate,event_proximity,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_f33bf848f6b1,monitor_shadow_percentile_candidate,fresh_wallet_or_short_history,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_f33bf848f6b1,monitor_shadow_percentile_candidate,cluster_link_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
monitor_shadow_candidate_20260522_214500_f33bf848f6b1,monitor_shadow_percentile_candidate,shared_funding_reported,unknown,unknown,not triggered by diagnostic shadow candidate inputs,candidate,diagnostic_sensitivity_review_only,True
