timestamp_utc,market_id,tier,anomaly_family,metric_name,observed_value,event_candidate_id,event_review_status,evidence_ref,limitation,review_status
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,1.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,1.0,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.0,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,9.455887478963472,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.0,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.0,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,1.0,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.0,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,10.045762005476714,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.0,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.0,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.0,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.0,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,4.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,1.0,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.0,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,10.86517769349012,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-06T00:00:02Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_midpoint_change,0.09499999999999997,,,recorded_market_snapshots:price_midpoint,recorded daily market snapshot replay; no intraday orderbook claim,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,8.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.3688138195730512,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.486757035192599,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.576283300990916,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.899291338343653,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,11.971647046157997,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-07T00:00:02Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_midpoint_change,0.0,,,recorded_market_snapshots:price_midpoint,recorded daily market snapshot replay; no intraday orderbook claim,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,1.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,6.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.7682623598784719,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.1337607613332018,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.53249633228804,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,11.400543347037342,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-08T00:00:02Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_midpoint_change,0.06999999999999995,,,recorded_market_snapshots:price_midpoint,recorded daily market snapshot replay; no intraday orderbook claim,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,20.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.5280796070724582,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.281920445025181,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.071309122716341,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.345446168286886,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,12.933809748739044,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-09T00:00:03Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_midpoint_change,0.009999999999999953,,,recorded_market_snapshots:price_midpoint,recorded daily market snapshot replay; no intraday orderbook claim,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,3.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,27.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.5256456398612122,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.2446711436839528,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.415252693716917,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.262143704082568,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,13.434627089916575,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-10T00:00:03Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_midpoint_change,0.010000000000000009,,,recorded_market_snapshots:price_midpoint,recorded daily market snapshot replay; no intraday orderbook claim,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,1.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,1.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,hhi_concentration,0.8658104964427642,,,recorded_wallet_tier_snapshots:hhi_concentration,aggregate concentration replay; no wallet performance claim,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,top_tier_share,0.9276742314208118,,,recorded_wallet_tier_snapshots:top_tier_share,aggregate concentration replay; no wallet performance claim,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.568102781322105,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,10.016643801682228,,,recorded_wallet_tier_snapshots:total_observed_amount_usd,aggregate BUY-side wallet-tier replay; no wallet addresses,candidate
2024-01-11T00:00:03Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_midpoint_change,0.010000000000000009,,,recorded_market_snapshots:price_midpoint,recorded daily market snapshot replay; no intraday orderbook claim,candidate
2024-01-12T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,,,recorded_wallet_tier_snapshots:active_wallets,aggregate active-wallet tier count replay; no wallet addresses,candidate
