timestamp_utc,market_id,tier,anomaly_family,metric_name,observed_value,event_candidate_id,event_review_status,evidence_ref,limitation,review_status
2024-01-13T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.334317849367,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.0,,,data/thesis.db:polymarket_prices,daily price replay; no intraday market movement,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.515402119844257,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.677592475843449,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,10.02805917484099,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,2.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8049651670503724,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.010000000000000009,,,data/thesis.db:polymarket_prices,daily price replay; no intraday market movement,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.13917126233277,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,1.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.496806245570006,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,1.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,11.021504693319928,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,2.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.5396413097607516,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.0,,,data/thesis.db:polymarket_prices,daily price replay; no intraday market movement,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.315700539418776,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,1.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.648343878130756,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,1.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,11.575139282940553,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,6.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8033067010817148,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.010000000000000009,,,data/thesis.db:polymarket_prices,daily price replay; no intraday market movement,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.972574209932198,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.296333051102625,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,1.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate
